FoodCode	Main.food.description
33401420	Egg_substitute_omelet_scrambled_or_fried_with_cheese_and_vegetables_NS_as_to_fat_added_in_cooking
33401500	Egg_substitute_omelet_scrambled_or_fried_with_meat_and_vegetables_fat_added_in_cooking
33401510	Egg_substitute_omelet_scrambled_or_fried_with_meat_and_vegetables_fat_not_added_in_cooking
33401520	Egg_substitute_omelet_scrambled_or_fried_with_meat_and_vegetables_NS_as_to_fat_added_in_cooking
33401600	Egg_substitute_omelet_scrambled_or_fried_with_cheese_meat_and_vegetables_fat_added_in_cooking
33401610	Egg_substitute_omelet_scrambled_or_fried_with_cheese_meat_and_vegetables_fat_not_added_in_cooking
33401620	Egg_substitute_omelet_scrambled_or_fried_with_cheese_meat_and_vegetables_NS_as_to_fat_added_in_cooking
41101000	Beans_dry_cooked_NS_as_to_type_and_as_to_fat_added_in_cooking
41101010	Beans_dry_cooked_NS_as_to_type_fat_added_in_cooking
41101020	Beans_dry_cooked_NS_as_to_type_fat_not_added_in_cooking
41101100	White_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41101110	White_beans_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41101111	White_beans_dry_cooked_made_with_oil
41101112	White_beans_dry_cooked_made_with_animal_fat_or_meat_drippings
41101113	White_beans_dry_cooked_made_with_margarine
41101120	White_beans_dry_cooked_fat_not_added_in_cooking
41101200	White_beans_canned_low_sodium_NS_as_to_fat_added_in_cooking
41101210	White_beans_canned_low_sodium_fat_added_in_cooking
41101220	White_beans_canned_low_sodium_fat_not_added_in_cooking
41102000	Black_brown_or_Bayo_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41102010	Black_brown_or_Bayo_beans_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41102011	Black_brown_or_Bayo_beans_dry_cooked_made_with_oil
41102012	Black_brown_or_Bayo_beans_dry_cooked_made_with_animal_fat_or_meat_drippings
41102013	Black_brown_or_Bayo_beans_dry_cooked_made_with_margarine
41102020	Black_brown_or_Bayo_beans_dry_cooked_fat_not_added_in_cooking
41102100	Black_brown_or_Bayo_beans_canned_low_sodium_NS_as_to_fat_added_in_cooking
41102110	Black_brown_or_Bayo_beans_canned_low_sodium_fat_added_in_cooking
41102120	Black_brown_or_Bayo_beans_canned_low_sodium_fat_not_added_in_cooking
41102200	Fava_beans_cooked_NS_as_to_fat_added_in_cooking
41102210	Fava_beans_cooked_fat_added_in_cooking
41102220	Fava_beans_cooked_fat_not_added_in_cooking
41103000	Lima_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41103010	Lima_beans_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41103011	Lima_beans_dry_cooked_made_with_oil
41103012	Lima_beans_dry_cooked_made_with_animal_fat_or_meat_drippings
41103013	Lima_beans_dry_cooked_made_with_margarine
41103020	Lima_beans_dry_cooked_fat_not_added_in_cooking
41103050	Pink_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41103060	Pink_beans_dry_cooked_fat_not_added_in_cooking
41103070	Pink_beans_dry_cooked_fat_added_in_cooking
41104000	Pinto_calico_or_red_Mexican_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41104010	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41104011	Pinto_calico_or_red_Mexican_beans_dry_cooked_made_with_oil
41104012	Pinto_calico_or_red_Mexican_beans_dry_cooked_made_with_animal_fat_or_meat_drippings
41104013	Pinto_calico_or_red_Mexican_beans_dry_cooked_made_with_margarine
41104020	Pinto_calico_or_red_Mexican_beans_dry_cooked_fat_not_added_in_cooking
41104100	Pinto_calico_or_red_Mexican_beans_canned_low_sodium_NS_as_to_fat_added_in_cooking
41104110	Pinto_calico_or_red_Mexican_beans_canned_low_sodium_fat_added_in_cooking
41104120	Pinto_calico_or_red_Mexican_beans_canned_low_sodium_fat_not_added_in_cooking
41106000	Red_kidney_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41106010	Red_kidney_beans_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41106011	Red_kidney_beans_dry_cooked_made_with_oil
41106012	Red_kidney_beans_dry_cooked_made_with_animal_fat_or_meat_drippings
41106013	Red_kidney_beans_dry_cooked_made_with_margarine
41106020	Red_kidney_beans_dry_cooked_fat_not_added_in_cooking
41106100	Red_kidney_beans_canned_low_sodium_NS_as_to_fat_added_in_cooking
41106110	Red_kidney_beans_canned_low_sodium_fat_added_in_cooking
41106120	Red_kidney_beans_canned_low_sodium_fat_not_added_in_cooking
41106500	Yellow_canary_or_Peruvian_beans_dry_cooked_NS_as_to_fat_added_in_cooking
41106510	Yellow_canary_or_Peruvian_beans_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41106511	Yellow_canary_or_Peruvian_beans_dry_cooked_made_with_oil
41106512	Yellow_canary_or_Peruvian_beans_dry_cooked_made_with_animal_fat_or_meat_drippings
41106513	Yellow_canary_or_Peruvian_beans_dry_cooked_made_with_margarine
41106520	Yellow_canary_or_Peruvian_beans_dry_cooked_fat_not_added_in_cooking
41107000	Soybeans_cooked_fat_not_added_in_cooking
41107010	Soybeans_cooked_fat_added_in_cooking
41107020	Soybeans_cooked_NS_as_to_fat_added_in_cooking
41108000	Mung_beans_fat_not_added_in_cooking
41108010	Mung_beans_fat_added_in_cooking
41108020	Mung_beans_NS_as_to_fat_added_in_cooking
41201010	Baked_beans_NFS
41201020	Baked_beans_vegetarian
41202020	Chili_beans_barbecue_beans_ranch_style_beans_or_Mexican_style_beans
41202500	Beans_and_tomatoes_NS_as_to_fat_added_in_cooking
41202505	Beans_and_tomatoes_fat_not_added_in_cooking
41202510	Beans_and_tomatoes_fat_added_in_cooking
41203030	Black_bean_salad
41204020	Boston_baked_beans
41205010	Refried_beans_fat_added_in_cooking_NS_as_to_type_of_fat
41205011	Refried_beans_made_with_oil
41205012	Refried_beans_made_with_animal_fat_or_meat_drippings
41205013	Refried_beans_made_with_margarine
41205015	Refried_beans_fat_not_added_in_cooking
41205016	Refried_beans_NS_as_to_fat_added_in_cooking
41205017	Refried_beans_from_restaurant
41205020	Refried_beans_with_cheese
41205030	Refried_beans_with_meat
41205040	Refried_beans_canned_low_sodium
41205050	Bean_dip_made_with_refried_beans
41205070	Hummus
41205100	Black_bean_sauce
41206030	Beans_and_franks
41207030	Beans_dry_cooked_with_ground_beef
41208030	Pork_and_beans
41208100	Beans_dry_cooked_with_pork
41209000	Falafel
41210000	Bean_cake
41210090	Stewed_beans_with_pork_tomatoes_and_chili_peppers_Mexican_style_Frijoles_a_la_charra
41210100	Stewed_red_beans_Puerto_Rican_style_Habichuelas_coloradas_guisadas
41210110	Stewed_dry_lima_beans_Puerto_Rican_style
41210120	Stewed_white_beans_Puerto_Rican_style
41210150	Stewed_pink_beans_with_white_potatoes_and_ham_Puerto_Rican_style
41210160	Stewed_pink_beans_with_pigs_feet_Puerto_Rican_style
41210170	Stewed_red_beans_with_pigs_feet_Puerto_Rican_style
41210180	Stewed_white_beans_with_pigs_feet_Puerto_Rican_style
41210190	Stewed_red_beans_with_pigs_feet_and_potatoes_Puerto_Rican_style
41210200	Black_beans_Cuban_style_Habichuelas_negras_guisadas_a_la_Cubana
41221020	Chili_with_beans_without_meat
41301000	Cowpeas_dry_cooked_NS_as_to_fat_added_in_cooking
41301010	Cowpeas_dry_cooked_fat_added_in_cooking
41301020	Cowpeas_dry_cooked_fat_not_added_in_cooking
41302000	Chickpeas_dry_cooked_NS_as_to_fat_added_in_cooking
41302010	Chickpeas_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41302011	Chickpeas_dry_cooked_made_with_oil
41302012	Chickpeas_dry_cooked_made_with_animal_fat_or_meat_drippings
41302013	Chickpeas_dry_cooked_made_with_margarine
41302020	Chickpeas_dry_cooked_fat_not_added_in_cooking
41302100	Chickpeas_canned_low_sodium_NS_as_to_fat_added_in_cooking
41302110	Chickpeas_canned_low_sodium_fat_added_in_cooking
41302120	Chickpeas_canned_low_sodium_fat_not_added_in_cooking
41303000	Green_or_yellow_split_peas_dry_cooked_fat_not_added_in_cooking
41303010	Green_or_yellow_split_peas_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41303011	Green_or_yellow_split_peas_dry_cooked_made_with_oil
41303012	Green_or_yellow_split_peas_dry_cooked_made_with_animal_fat_or_meat_drippings
41303013	Green_or_yellow_split_peas_dry_cooked_made_with_margarine
41303020	Green_or_yellow_split_peas_dry_cooked_NS_as_to_fat_added_in_cooking
41303500	Stewed_green_peas_Puerto_Rican_style
41303550	Stewed_green_peas_with_pigs_feet_and_potatoes_Puerto_Rican_style
41304000	Wasabi_peas
41304030	Peas_dry_cooked_with_pork
41304130	Cowpeas_dry_cooked_with_pork
41304980	Lentils_dry_cooked_NS_as_to_fat_added_in_cooking
41304990	Lentils_dry_cooked_fat_added_in_cooking_NS_as_to_type_of_fat
41304991	Lentils_dry_cooked_made_with_oil
41304992	Lentils_dry_cooked_made_with_animal_fat_or_meat_drippings
41304993	Lentils_dry_cooked_made_with_margarine
41305000	Lentils_dry_cooked_fat_not_added_in_cooking
41306000	Loaf_lentil
41310100	Stewed_pigeon_peas_Puerto_Rican_style_Gandules_guisados_Gandur_Gandules
41310150	Stewed_chickpeas_Puerto_Rican_style
41310160	Stewed_chickpeas_with_potatoes_Puerto_Rican_style
41310200	Chickpeas_stewed_with_pigs_feet_Puerto_Rican_style_Garbanzos_guisados_con_patitas_de_cerdo
41310210	Stewed_chickpeas_with_Spanish_sausages_Puerto_Rican_style_Garbanzos_guisados_con_chorizos
41310220	Fried_chickpeas_with_bacon_Puerto_Rican_style_Garbanzos_fritos_con_tocineta
41310310	Stewed_blackeye_peas_or_cowpeas_Puerto_Rican_style
41311000	Papad_Indian_appetizer_grilled_or_broiled
41311020	Sambar_Indian_vegetable_stew
41410010	Soy_nuts
41410015	Soy_chips
41420010	Soybean_curd
41420020	Edamame_cooked
41420050	Soybean_curd_cheese
41420100	Miso_sauce
41420110	Miso_fermented_soybean_paste
41420200	Natto_fermented_soybean_product
41420250	Hoisin_sauce
41420300	Soy_sauce
41420350	Soy_sauce_reduced_sodium
41420380	Soy_yogurt
41420400	Teriyaki_sauce
41420410	Teriyaki_sauce_reduced_sodium
41420450	Worcestershire_sauce
41421010	Soybean_curd_deep_fried
41421020	Soybean_curd_breaded_fried
41422010	Soybean_meal
41425010	Vermicelli_made_from_soybeans
41440000	Textured_vegetable_protein_dry
41480000	Tofu_frozen_dessert_flavors_other_than_chocolate
41480010	Tofu_frozen_dessert_chocolate
41601010	Bean_soup_NFS
41601020	Bean_with_bacon_or_ham_soup_canned_or_readytoserve
41601030	Black_bean_soup_home_recipe_canned_or_readytoserve
41601040	Lima_bean_soup_home_recipe_canned_or_readytoserve
41601070	Soybean_soup_miso_broth
41601080	Pinto_bean_soup_home_recipe_canned_or_readytoserve
41601090	Bean_soup_with_macaroni_home_recipe_canned_or_readytoserve
41601100	Portuguese_bean_soup_home_recipe_canned_or_readytoserve
41601110	Bean_and_ham_soup_chunky_style_canned_or_readytoserve
41601130	Bean_soup_mixed_beans_home_recipe_canned_or_readytoserve
41601140	Bean_soup_home_recipe
41601160	Bean_and_ham_soup_canned_reduced_sodium_prepared_with_water_or_readytoserve
41601180	Bean_and_ham_soup_home_recipe
41601200	Liquid_from_stewed_kidney_beans_Puerto_Rican_style
41602010	Pea_and_ham_soup_chunky_style_canned_or_readytoserve
41602020	Garbanzo_bean_or_chickpea_soup_home_recipe_canned_or_readytoserve
41602030	Split_pea_and_ham_soup
41602050	Split_pea_soup
41602070	Split_pea_soup_canned_reduced_sodium_prepared_with_water_or_readytoserve
41602090	Split_pea_and_ham_soup_canned_reduced_sodium_prepared_with_water_or_readytoserve
41603010	Lentil_soup_home_recipe_canned_or_readytoserve
41610100	White_bean_soup_Puerto_Rican_style_Sopon_de_habichuelas_blancas
41810200	Bacon_strip_meatless
41810250	Bacon_bits
41810400	Breakfast_link_pattie_or_slice_meatless
41810600	Chicken_meatless_NFS
41810610	Chicken_meatless_breaded_fried
41811400	Frankfurter_or_hot_dog_meatless
41811600	Luncheon_slice_meatlessbeef_chicken_salami_or_turkey
41811800	Meatball_meatless
41811890	Vegetarian_burger_or_patty_meatless_no_bun
41811950	Swiss_steak_with_gravy_meatless
41812000	Sandwich_spread_meat_substitute_type
41812400	Vegetarian_pot_pie
41812450	Vegetarian_chili_made_with_meat_substitute
41812500	Tofu_and_vegetables_including_carrots_broccoli_andor_darkgreen_leafy_vegetables_no_potatoes_with_soybased_sauce_mixture
41812510	Tofu_and_vegetables_excluding_carrots_broccoli_and_darkgreen_leafy_vegetables_no_potatoes_with_soybased_sauce_mixture
41812600	Vegetarian_fillet
41812800	Vegetarian_stew
41812850	Vegetarian_stroganoff_made_with_meat_substitute
41812900	Vegetarian_meat_loaf_or_patties_meat_loaf_made_with_meat_substitute
41901020	Soyburger_meatless_with_cheese_on_bun
42100050	Nuts_nfs
42100100	Almonds_NFS
42101000	Almonds_unroasted
42101100	Almonds_roasted
42101200	Almonds_dry_roasted_salted
42101210	Almonds_dry_roasted_without_salt
42101350	Almonds_honeyroasted
42102000	Brazil_nuts
42104000	Cashew_nuts_NFS
42104100	Cashew_nuts_roasted_salted
42104110	Cashew_nuts_roasted_without_salt
42104200	Cashew_nuts_dry_roasted_salted
42104205	Cashew_nuts_dry_roasted_without_salt
42104500	Cashew_nuts_honeyroasted
42105000	Chestnuts_roasted
42106000	Coconut_meat_fresh
42106020	Coconut_meat_dried_sweetened
42107000	Filberts_hazelnuts
42109000	Macadamia_nuts_unroasted
42109100	Macadamia_nuts_roasted_salted
42109105	Macadamia_nuts_roasted_without_salt
42110000	Mixed_nuts_NFS
42110015	Mixed_nuts_salted
42110020	Mixed_nuts_without_salt
42110100	Mixed_nuts_roasted_with_peanuts
42110150	Mixed_nuts_roasted_without_peanuts
42110200	Mixed_nuts_dry_roasted
42110300	Mixed_nuts_honeyroasted_with_peanuts
42111000	Peanuts_NFS
42111030	Peanuts_boiled
42111100	Peanuts_roasted_salted
42111110	Peanuts_roasted_without_salt
42111200	Peanuts_dry_roasted_salted
42111210	Peanuts_dry_roasted_without_salt
42111500	Peanuts_honeyroasted
42112000	Pecans
42113000	Pine_nuts_Pignolias
42114130	Pistachio_nuts_NFS
42114140	Pistachio_nuts_roasted_salted
42114145	Pistachio_nuts_roasted_without_salt
42116000	Walnuts_NFS
42116050	Walnuts_roasted_salted
42116055	Walnuts_roasted_without_salt
42116100	Walnuts_honeyroasted
42200500	Almond_butter
42200600	Almond_paste_Marzipan_paste
42201000	Cashew_butter
42202000	Peanut_butter
42202010	Peanut_butter_low_sodium
42202100	Peanut_butter_reduced_sodium_and_reduced_sugar
42202130	Peanut_butter_reduced_sugar
42202150	Peanut_butter_reduced_fat
42202200	Peanut_butter_vitamin_and_mineral_fortified
42203000	Peanut_butter_and_jelly
42204050	Peanut_sauce
42204100	Brown_nut_gravy_meatless
42301010	Peanut_butter_sandwich
42302010	Peanut_butter_and_jelly_sandwich
42303010	Peanut_butter_and_banana_sandwich
42401010	Coconut_milk_used_in_cooking_liquid_expressed_from_grated_coconut_meat_water_added
42402010	Coconut_cream_liquid_expressed_from_grated_coconut_meat_canned_sweetened
42403010	Coconut_water_unsweetened_liquid_from_coconuts
42404010	Coconut_water_sweetened
42501000	Nut_mixture_with_dried_fruit_and_seeds
42501500	Nut_mixture_with_dried_fruit_seeds_and_chocolate
42502000	Nut_mixture_with_seeds
43101000	Pumpkin_andor_squash_seeds_hulled_unroasted
43101100	Pumpkin_andor_squash_seeds_hulled_roasted_salted
43101150	Pumpkin_andor_squash_seeds_hulled_roasted_without_salt
43102000	Sunflower_seeds_hulled_unroasted_without_salt
43102100	Sunflower_seeds_hulled_roasted_salted
43102110	Sunflower_seeds_hulled_roasted_without_salt
43102200	Sunflower_seeds_hulled_dry_roasted
43103000	Sesame_seeds
43103050	Sesame_seeds_whole_seed
43103100	Sesame_sauce
43103200	Sesame_paste_sesame_butter_made_from_whole_seeds
43103300	Sesame_butter_tahini_made_from_kernels
43104000	Flax_seeds
43107000	Mixed_seeds
44201000	Carob_chips
51000100	Bread_NS_as_to_major_flour
51000110	Bread_NS_as_to_major_flour_toasted
51000180	Bread_made_from_home_recipe_or_purchased_at_a_bakery_NS_as_to_major_flour
51000190	Bread_made_from_home_recipe_or_purchased_at_a_bakery_toasted_NS_as_to_major_flour
51000200	Roll_NS_as_to_major_flour
51000300	Roll_hard_NS_as_to_major_flour
51000400	Roll_bran_NS_as_to_type_of_bran
51101000	Bread_white
51101010	Bread_white_toasted
51101050	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery
51101060	Bread_white_made_from_home_recipe_or_purchased_at_a_bakery_toasted
51102010	Bread_white_with_whole_wheat_swirl
51102020	Bread_white_with_whole_wheat_swirl_toasted
51105010	Bread_Cuban
51105040	Bread_Cuban_toasted
51106010	Bread_Native_water_Puerto_Rican_style_Pan_Criollo
51106020	Bread_Native_water_Puerto_Rican_style_toasted_Pan_Criollo
51106200	Bread_lard_Puerto_Rican_style_Pan_de_manteca
51106210	Bread_lard_Puerto_Rican_style_toasted_Pan_de_manteca
51106300	Bread_caressed_Puerto_Rican_style_Pan_sobao
51106310	Bread_caressed_Puerto_Rican_style_toasted_Pan_sobao
51107010	Bread_French_or_Vienna
51107040	Bread_French_or_Vienna_toasted
51108010	Focaccia_Italian_flatbread_plain
51108100	Naan_Indian_flatbread
51109010	Bread_Italian_Grecian_Armenian
51109040	Bread_Italian_Grecian_Armenian_toasted
51109100	Bread_pita
51109110	Bread_pita_toasted
51109150	Bread_pita_with_fruit
51109200	Bread_pita_with_fruit_toasted
51111010	Bread_cheese
51111040	Bread_cheese_toasted
51113010	Bread_cinnamon
51113100	Bread_cinnamon_toasted
51115010	Bread_cornmeal_and_molasses
51115020	Bread_cornmeal_and_molasses_toasted
51119010	Bread_egg_Challah
51119040	Bread_egg_Challah_toasted
51121010	Bread_garlic
51121110	Bread_onion
51121120	Bread_onion_toasted
51122000	Bread_reduced_calorie_andor_high_fiber_white_or_NFS
51122010	Bread_reduced_calorie_andor_high_fiber_white_or_NFS_toasted
51122100	Bread_reduced_calorie_andor_high_fiber_white_or_NFS_with_fruit_andor_nuts
51122110	Bread_reduced_calorie_andor_high_fiber_white_or_NFS_with_fruit_andor_nuts_toasted
51122300	Bread_white_special_formula_added_fiber
51122310	Bread_white_special_formula_added_fiber_toasted
51123010	Bread_high_protein
51123020	Bread_high_protein_toasted
51127010	Bread_potato
51127020	Bread_potato_toasted
51129010	Bread_raisin
51129020	Bread_raisin_toasted
51130510	Bread_white_low_sodium_or_no_salt
51130520	Bread_white_low_sodium_or_no_salt_toasted
51133010	Bread_sour_dough
51133020	Bread_sour_dough_toasted
51134000	Bread_sweet_potato
51134010	Bread_sweet_potato_toasted
51135000	Bread_vegetable
51135010	Bread_vegetable_toasted
51136000	Bruschetta
51140100	Bread_dough_fried
51150000	Roll_white_soft
51153000	Roll_white_hard
51154010	Roll_white_hot_dog_bun
51154100	Roll_white_hamburger_bun
51154510	Roll_diet
51154550	Roll_egg_bread
51154600	Roll_cheese
51155000	Roll_French_or_Vienna
51156500	Roll_garlic
51157000	Roll_white_hoagie_submarine
51158100	Roll_Mexican_bolillo
51159000	Roll_sour_dough
51160000	Roll_sweet_no_frosting
51160100	Roll_sweet_cinnamon_bun_no_frosting
51160110	Roll_sweet_cinnamon_bun_frosted
51161000	Roll_sweet_with_fruit_no_frosting
51161020	Roll_sweet_with_fruit_frosted
51161030	Roll_sweet_with_fruit_frosted_diet
51161050	Roll_sweet_frosted
51161250	Roll_sweet_no_topping_Mexican_Pan_Dulce
51161270	Roll_sweet_sugar_topping_Mexican_Pan_Dulce
51161280	Roll_sweet_with_raisins_and_icing_Mexican_Pan_Dulce
51165000	Coffee_cake_yeast_type
51166000	Croissant
51166100	Croissant_cheese
51166200	Croissant_chocolate
51166500	Croissant_fruit
51167000	Brioche
51168000	Bread_Spanish_coffee
51180010	Bagel
51180030	Bagel_with_raisins
51180080	Bagel_with_fruit_other_than_raisins
51182010	Bread_stuffing
51182020	Bread_stuffing_made_with_egg
51184000	Bread_sticks_hard
51184010	Bread_stick_soft
51184020	Bread_stick_NS_as_to_hard_or_soft
51184030	Bread_stick_soft_prepared_with_garlic_and_parmesan_cheese
51184100	Bread_stick_hard_low_sodium
51185000	Croutons
51186010	Muffin_English
51186100	Muffin_English_with_raisins
51186130	Muffin_English_cheese
51186160	Muffin_English_with_fruit_other_than_raisins
51187000	Melba_toast
51187020	Anisette_toast
51188100	Pannetone_Italianstyle_sweet_bread
51188500	Zwieback_toast
51300050	Bread_whole_grain_white
51300060	Bread_whole_grain_white_toasted
51300100	Bagel_whole_grain_white
51300110	Bread_whole_wheat
51300120	Bread_whole_wheat_toasted
51300140	Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery
51300150	Bread_whole_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted
51300175	Bread_chappatti_or_roti_Indian_bread_wheat
51300180	Bread_puri_or_poori_Indian_puffed_bread_wheat
51300185	Bread_paratha_Indian_flat_bread_wheat
51300210	Bread_whole_wheat_with_raisins
51300220	Bread_whole_wheat_with_raisins_toasted
51300300	Bread_sprouted_wheat
51300310	Bread_sprouted_wheat_toasted
51301010	Bread_wheat_or_cracked_wheat
51301020	Bread_wheat_or_cracked_wheat_toasted
51301040	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery
51301050	Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery_toasted
51301120	Bread_wheat_or_cracked_wheat_with_raisins
51301130	Bread_wheat_or_cracked_wheat_with_raisins_toasted
51301510	Bread_wheat_or_cracked_wheat_reduced_calorie_andor_high_fiber
51301520	Bread_wheat_or_cracked_wheat_reduced_calorie_andor_high_fiber_toasted
51301540	Bread_French_or_Vienna_whole_wheat
51301550	Bread_French_or_Vienna_whole_wheat_toasted
51301600	Bread_pita_whole_wheat
51301610	Bread_pita_whole_wheat_toasted
51301620	Bread_pita_wheat_or_cracked_wheat
51301630	Bread_pita_wheat_or_cracked_wheat_toasted
51301700	Bagel_wheat
51301750	Bagel_whole_wheat
51301800	Bagel_wheat_with_raisins
51301805	Bagel_whole_wheat_with_raisins
51301820	Bagel_wheat_with_fruit_and_nuts
51301900	Bagel_wheat_bran
51302500	Muffin_English_wheat_bran
51302520	Muffin_English_wheat_bran_with_raisins
51303010	Muffin_English_wheat_or_cracked_wheat
51303030	Muffin_English_whole_wheat
51303050	Muffin_English_wheat_or_cracked_wheat_with_raisins
51303070	Muffin_English_whole_wheat_with_raisins
51303100	Muffin_English_whole_grain_white
51306000	Bread_stick_hard_whole_wheat
51320010	Roll_wheat_or_cracked_wheat
51320060	Roll_wheat_or_cracked_wheat_hot_dog_bun
51320070	Roll_wheat_or_cracked_wheat_hamburger_bun
51320500	Roll_whole_wheat
51320550	Roll_whole_wheat_hot_dog_bun
51320560	Roll_whole_wheat_hamburger_bun
51320700	Roll_whole_grain_white
51320710	Roll_whole_grain_white_hot_dog_bun
51320720	Roll_whole_grain_white_hamburger_bun
51401010	Bread_rye
51401020	Bread_rye_toasted
51401030	Bread_marble_rye_and_pumpernickel
51401040	Bread_marble_rye_and_pumpernickel_toasted
51401060	Bread_rye_reduced_calorie_andor_high_fiber
51401070	Bread_rye_reduced_calorie_andor_high_fiber_toasted
51401200	Muffin_English_rye
51404010	Bread_pumpernickel
51404020	Bread_pumpernickel_toasted
51404500	Bagel_pumpernickel
51404550	Muffin_English_pumpernickel
51407010	Bread_black
51407020	Bread_black_toasted
51420000	Roll_rye
51421000	Roll_pumpernickel
51501010	Bread_oatmeal
51501020	Bread_oatmeal_toasted
51501040	Bread_oat_bran
51501050	Bread_oat_bran_toasted
51501060	Bread_oat_bran_reduced_calorie_andor_high_fiber
51501070	Bread_oat_bran_reduced_calorie_andor_high_fiber_toasted
51501080	Bagel_oat_bran
51502010	Roll_oatmeal
51503000	Muffin_English_oat_bran
51503040	Muffin_English_oat_bran_with_raisins
51601010	Bread_multigrain_toasted
51601020	Bread_multigrain
51601210	Bread_multigrain_with_raisins
51601220	Bread_multigrain_with_raisins_toasted
51602010	Bread_multigrain_reduced_calorie_andor_high_fiber
51602020	Bread_multigrain_reduced_calorie_andor_high_fiber_toasted
51620000	Roll_multigrain
51620020	Roll_multigrain_hot_dog_bun
51620030	Roll_multigrain_hamburger_bun
51630000	Bagel_multigrain
51630100	Bagel_multigrain_with_raisins
51630200	Muffin_English_multigrain
51801010	Bread_barley
51801020	Bread_barley_toasted
51804010	Bread_soy
51804020	Bread_soy_toasted
51805010	Bread_sunflower_meal
51805020	Bread_sunflower_meal_toasted
51806010	Bread_rice
51806020	Bread_rice_toasted
51807000	Injera_Americanstyle_Ethiopian_bread
51808000	Bread_gluten_free
51808010	Bread_gluten_free_toasted
51808100	Roll_gluten_free
52101000	Biscuit_baking_powder_or_buttermilk_type_NS_as_to_made_from_mix_refrigerated_dough_or_home_recipe
52101030	Biscuit_dough_fried
52101040	Crumpet
52101050	Crumpet_toasted
52101100	Biscuit_baking_powder_or_buttermilk_type_made_from_mix
52101150	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough_lowfat
52102040	Biscuit_baking_powder_or_buttermilk_type_made_from_refrigerated_dough
52103000	Biscuit_baking_powder_or_buttermilk_type_commercially_baked
52104010	Biscuit_baking_powder_or_buttermilk_type_made_from_home_recipe
52104040	Biscuit_whole_wheat
52104100	Biscuit_cheese
52104200	Biscuit_cinnamonraisin
52105100	Scone
52105200	Scone_with_fruit
52201000	Cornbread_prepared_from_mix
52202060	Cornbread_made_from_home_recipe
52204000	Cornbread_stuffing
52206010	Cornbread_muffin_stick_round
52206060	Cornbread_muffin_stick_round_made_from_home_recipe
52207010	Corn_flour_patty_or_tart_fried
52208010	Corn_pone_baked
52208020	Corn_pone_fried
52208760	Gorditasope_shell_plain_no_filling
52209010	Hush_puppy
52211010	Johnnycake
52213010	Spoonbread
52215000	Tortilla_NFS
52215100	Tortilla_corn
52215200	Tortilla_flour_wheat
52215260	Tortilla_whole_wheat
52215300	Taco_shell_corn
52215350	Taco_shell_flour
52220110	Cornmeal_bread_Dominican_style_Arepa_Dominicana
52301000	Muffin_NFS
52302010	Muffin_fruit
52302020	Muffin_fruit_low_fat
52302500	Muffin_chocolate_chip
52302600	Muffin_chocolate
52303010	Muffin_whole_wheat
52303500	Muffin_wheat
52304000	Muffin_whole_grain
52304010	Muffin_wheat_bran
52304040	Muffin_bran_with_fruit_lowfat
52304100	Muffin_oatmeal
52304150	Muffin_oat_bran
52306010	Muffin_plain
52306300	Muffin_cheese
52306500	Muffin_pumpkin
52306550	Muffin_zucchini
52306700	Muffin_carrot
52311010	Popover
52401000	Bread_Boston_Brown
52403000	Bread_nut
52404060	Bread_pumpkin
52405010	Bread_fruit
52407000	Bread_zucchini
52408000	Bread_Irish_soda
53100050	Cake_batter_raw_chocolate
53100070	Cake_batter_raw_not_chocolate
53100100	Cake_or_cupcake_NS_as_to_type
53101100	Cake_angel_food_without_icing_or_filling
53101200	Cake_angel_food_with_icing_or_filling
53101250	Cake_angel_food_with_fruit_and_icing_or_filling
53102100	Cake_or_cupcake_applesauce_without_icing_or_filling
53102200	Cake_or_cupcake_applesauce_with_icing_or_filling
53102600	Cake_or_cupcake_banana_without_icing_or_filling
53102700	Cake_or_cupcake_banana_with_icing_or_filling
53102800	Cake_or_cupcake_black_forest_chocolatecherry
53103000	Cake_Boston_cream_pie
53104100	Cake_or_cupcake_carrot_without_icing_or_filling
53104260	Cake_or_cupcake_carrot_with_icing_or_filling
53104300	Cake_carrot_diet
