FoodCode	ModCode	Main.food.description	Old.Main.food.description	FoodID
75607010	0	Cream_of_mushroom_soup_prepared_with_milk	Cream of mushroom soup, prepared with milk	75607010.0
75607020	0	Cream_of_mushroom_soup_prepared_with_water	Cream of mushroom soup, prepared with water	75607020.0
75607030	0	Cream_of_mushroom_soup_canned_condensed	Cream of mushroom soup, canned, condensed	75607030.0
75607040	0	Mushroom_soup_with_meat_broth_prepared_with_water	Mushroom soup, with meat broth, prepared with water	75607040.0
75607050	0	Cream_of_mushroom_soup_low_sodium_prepared_with_water	Cream of mushroom soup, low sodium, prepared with water	75607050.0
75607080	0	Cream_of_chicken_and_mushroom_soup_prepared_with_milk	Cream of chicken and mushroom soup, prepared with milk	75607080.0
75607100	0	Cream_of_mushroom_soup_canned_reduced_sodium_prepared_with_milk	Cream of mushroom soup, canned, reduced sodium, prepared with milk	75607100.0
75607130	0	Mushroom_soup_made_from_dry_mix	Mushroom soup, made from dry mix	75607130.0
75607140	0	Cream_of_mushroom_soup_canned_reduced_sodium_prepared_with_water	Cream of mushroom soup, canned, reduced sodium, prepared with water	75607140.0
75607150	0	Cream_of_mushroom_soup_canned_reduced_sodium_condensed	Cream of mushroom soup, canned, reduced sodium, condensed	75607150.0
75608010	0	Onion_soup_cream_of_prepared_with_milk	Onion soup, cream of, prepared with milk	75608010.0
75608100	0	Onion_soup_French	Onion soup, French	75608100.0
75608200	0	Onion_soup_made_from_dry_mix	Onion soup, made from dry mix	75608200.0
75608300	0	Onion_soup_mix_dry	Onion soup mix, dry	75608300.0
75609010	0	Pea_soup_prepared_with_milk	Pea soup, prepared with milk	75609010.0
75609020	0	Pea_soup_prepared_with_water	Pea soup, prepared with water	75609020.0
75609050	0	Pea_soup_canned_low_sodium_prepared_with_water	Pea soup, canned, low sodium, prepared with water	75609050.0
75611010	0	Vegetable_soup_cream_of_prepared_with_milk	Vegetable soup, cream of, prepared with milk	75611010.0
75612010	0	Zucchini_soup_cream_of_prepared_with_milk	Zucchini soup, cream of, prepared with milk	75612010.0
75646010	0	Shav_soup	Shav soup	75646010.0
75647000	0	Seaweed_soup	Seaweed soup	75647000.0
75649010	0	Vegetable_soup_prepared_with_water_or_ready_to_serve	Vegetable soup, prepared with water or ready-to-serve	75649010.0
75649030	0	Vegetable_soup_canned_low_sodium_prepared_with_water_or_ready_to_serve	Vegetable soup, canned, low sodium, prepared with water or ready-to-serve	75649030.0
75649050	0	Vegetable_soup_made_from_dry_mix	Vegetable soup, made from dry mix	75649050.0
75649060	0	Vegetable_soup_mix_dry	Vegetable soup mix, dry	75649060.0
75649070	0	Vegetable_soup_made_from_dry_mix_low_sodium	Vegetable soup, made from dry mix, low sodium	75649070.0
75649100	0	Vegetable_soup_cream_of_made_from_dry_mix_low_sodium_prepared_with_water	Vegetable soup, cream of, made from dry mix, low sodium, prepared with water	75649100.0
75649110	0	Vegetable_soup_home_recipe	Vegetable soup, home recipe	75649110.0
75649150	0	Vegetable_noodle_soup_home_recipe	Vegetable noodle soup, home recipe	75649150.0
75650990	0	Minestrone_soup_canned_reduced_sodium_ready_to_serve	Minestrone soup, canned, reduced sodium, ready-to-serve	75650990.0
75651000	0	Minestrone_soup_home_recipe	Minestrone soup, home recipe	75651000.0
75651010	0	Vegetable_bean_soup_prepared_with_water_or_ready_to_serve	Vegetable bean soup, prepared with water or ready-to-serve	75651010.0
75651020	0	Vegetable_beef_soup_prepared_with_water	Vegetable beef soup, prepared with water	75651020.0
75651030	0	Vegetable_beef_noodle_soup_prepared_with_water	Vegetable beef noodle soup, prepared with water	75651030.0
75651040	0	Vegetable_noodle_soup_prepared_with_water	Vegetable noodle soup, prepared with water	75651040.0
75651050	0	Vegetable_chicken_or_turkey_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken or turkey soup, prepared with water or ready-to-serve	75651050.0
75651070	0	Vegetable_rice_soup_prepared_with_water	Vegetable rice soup, prepared with water	75651070.0
75651080	0	Vegetable_beef_soup_with_rice_prepared_with_water_or_ready_to_serve	Vegetable beef soup with rice, prepared with water or ready-to-serve	75651080.0
75651090	0	Vegetable_chicken_soup_canned_low_sodium_prepared_with_water	Vegetable chicken soup, canned, low sodium, prepared with water	75651090.0
75651110	0	Vegetable_chicken_rice_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken rice soup, prepared with water or ready-to-serve	75651110.0
75651120	0	Vegetable_chicken_noodle_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken noodle soup, prepared with water or ready-to-serve	75651120.0
75651140	0	Vegetable_soup_with_chicken_broth_Mexican_style	Vegetable soup with chicken broth, Mexican style	75651140.0
75651150	0	Vegetable_noodle_soup_canned_reduced_sodium_prepared_with_water_or_ready_to_serve	Vegetable noodle soup, canned, reduced sodium, prepared with water or ready-to-serve	75651150.0
75652010	0	Vegetable_beef_soup_home_recipe	Vegetable beef soup, home recipe	75652010.0
75652030	0	Vegetable_beef_soup_prepared_with_milk	Vegetable beef soup, prepared with milk	75652030.0
75652040	0	Vegetable_beef_soup_with_noodles_or_pasta_home_recipe	Vegetable beef soup with noodles or pasta, home recipe	75652040.0
75652050	0	Vegetable_beef_soup_with_rice_home_recipe	Vegetable beef soup with rice, home recipe	75652050.0
75654010	0	Vegetarian_vegetable_soup_prepared_with_water	Vegetarian vegetable soup, prepared with water	75654010.0
75656020	0	Vegetable_soup_chunky_style	Vegetable soup, chunky style	75656020.0
75656040	0	Vegetable_soup_with_pasta_chunky_style	Vegetable soup, with pasta, chunky style	75656040.0
75656060	0	Vegetable_beef_soup_chunky_style	Vegetable beef soup, chunky style	75656060.0
75657000	0	Broth_vegetable	Broth, vegetable	75657000.0
77316600	0	Eggplant_and_meat_casserole_Moussaka_	Eggplant and meat casserole (Moussaka)	77316600.0
78101000	0	Vegetable_and_fruit_juice_blend_100_juice_V8_fusion_	Vegetable and fruit juice blend, 100% juice (V8 fusion)	78101000.0
79999901	0	Cardamom	Cardamom	79999901.0
79999902	0	Lemongrass	Lemongrass	79999902.0
79999903	0	Nutmeg	Nutmeg	79999903.0
79999904	0	Onion_powder	Onion powder	79999904.0
79999905	0	Oregano	Oregano	79999905.0
79999906	0	Paprika	Paprika	79999906.0
79999907	0	Rosemary_fresh	Rosemary, fresh	79999907.0
79999908	0	Rosemary_dried	Rosemary, dried	79999908.0
79999909	0	Saffron	Saffron	79999909.0
79999910	0	Pumpkin_pie_spice	Pumpkin pie spice	79999910.0
79999911	0	Garlic_salt	Garlic salt	79999911.0
79999990	0	Marjoram	Marjoram	79999990.0
79999991	0	Pepper_red_cayenne_	Pepper, red (cayenne)	79999991.0
79999992	0	Curry_powder	Curry powder	79999992.0
79999993	0	Garlic_powder	Garlic powder	79999993.0
79999994	0	Cinnamon	Cinnamon	79999994.0
79999995	0	Ginger_raw	Ginger, raw	79999995.0
79999996	0	Ginger_ground	Ginger, ground	79999996.0
79999997	0	Basil_fresh	Basil, fresh	79999997.0
79999998	0	Basil_dried	Basil, dried	79999998.0
79999999	0	Bay_leaf	Bay leaf	79999999.0
81101000	0	Butter_stick_salted	Butter, stick, salted	81101000.0
81101010	0	Butter_tub_whipped_salted	Butter, tub, whipped, salted	81101010.0
81101020	0	Butter_stick_whipped_salted	Butter, stick, whipped, salted	81101020.0
81101100	0	Butter_stick_unsalted	Butter, stick, unsalted	81101100.0
81101110	0	Butter_tub_whipped_unsalted	Butter, tub, whipped, unsalted	81101110.0
81101120	0	Butter_stick_whipped_unsalted	Butter, stick, whipped, unsalted	81101120.0
81101500	0	Light_butter_stick_salted	Light butter, stick, salted	81101500.0
81101510	0	Light_butter_stick_unsalted	Light butter, stick, unsalted	81101510.0
81101520	0	Light_butter_tub_whipped_salted	Light butter, tub, whipped, salted	81101520.0
81102010	0	Margarine_stick_salted	Margarine, stick, salted	81102010.0
81102020	0	Margarine_tub_salted	Margarine, tub, salted	81102020.0
81103020	0	Margarine_tub_whipped_salted	Margarine, tub, whipped, salted	81103020.0
81103030	0	Margarine_stick_unsalted	Margarine, stick, unsalted	81103030.0
81103040	0	Margarine_like_spread_stick_salted	Margarine-like spread, stick, salted	81103040.0
81103041	0	Margarine_like_spread_stick_made_with_yogurt_salted	Margarine-like spread, stick, made with yogurt, salted	81103041.0
81103060	0	Margarine_tub_unsalted	Margarine, tub, unsalted	81103060.0
81103070	0	Margarine_tub_whipped_unsalted	Margarine, tub, whipped, unsalted	81103070.0
81103080	0	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	81103080.0
81103090	0	Margarine_like_spread_liquid_squeeze_bottle_or_spray	Margarine-like spread, liquid, squeeze bottle or spray	81103090.0
81103100	0	Margarine_like_spread_stick_unsalted	Margarine-like spread, stick, unsalted	81103100.0
81103120	0	Margarine_like_spread_tub_unsalted	Margarine-like spread, tub, unsalted	81103120.0
81103130	0	Margarine_like_spread_tub_whipped_salted	Margarine-like spread, tub, whipped, salted	81103130.0
81103140	0	Margarine_like_spread_tub_sweetened	Margarine-like spread, tub, sweetened	81103140.0
81104010	0	Margarine_like_spread_tub_light_50_calories_per_Tbsp_salted	Margarine-like spread, tub, light, 50 calories per Tbsp, salted	81104010.0
81104011	0	Margarine_like_spread_tub_light_made_with_yogurt_salted	Margarine-like spread, tub, light, made with yogurt, salted	81104011.0
81104020	0	Margarine_like_spread_stick_light_salted	Margarine-like spread, stick, light salted	81104020.0
81104050	0	Margarine_like_spread_tub_light_30_calories_per_Tbsp_salted	Margarine-like spread, tub, light, 30 calories per Tbsp, salted	81104050.0
81104070	0	Margarine_like_spread_tub_light_30_calories_per_Tbsp_unsalted	Margarine-like spread, tub, light, 30 calories per Tbsp, unsalted	81104070.0
81104100	0	Margarine_like_spread_tub_fat_free_salted	Margarine-like spread, tub, fat-free, salted	81104100.0
81104110	0	Margarine_like_spread_liquid_squeeze_bottle_or_spray_fat_free	Margarine-like spread, liquid, squeeze bottle or spray, fat free	81104110.0
81104500	0	Butter_and_oil_spread_stick_salted	Butter and oil spread, stick, salted	81104500.0
81104510	0	Butter_and_oil_spread_tub_salted	Butter and oil spread, tub, salted	81104510.0
81104550	0	Butter_and_oil_spread_stick_light_salted	Butter and oil spread, stick, light, salted	81104550.0
81104560	0	Butter_and_oil_spread_tub_light_salted	Butter and oil spread, tub, light, salted	81104560.0
81105010	0	Butter_and_margarine_blend_stick_salted	Butter and margarine blend, stick, salted	81105010.0
81105020	0	Butter_and_margarine_blend_tub_salted	Butter and margarine blend, tub, salted	81105020.0
81105500	0	Butter_and_vegetable_oil_blend	Butter and vegetable oil blend	81105500.0
81106010	0	Butter_buds_powder_fat_free	Butter buds powder, fat-free	81106010.0
81201000	0	Pork_fat_or_drippings	Pork fat or drippings	81201000.0
81202000	0	Lard	Lard	81202000.0
81203100	0	Shortening_vegetable	Shortening, vegetable	81203100.0
81203200	0	Shortening_animal	Shortening, animal	81203200.0
81204000	0	Ghee_clarified_butter	Ghee, clarified butter	81204000.0
81301000	0	Garlic_sauce	Garlic sauce	81301000.0
81301020	0	Lemon_butter_sauce	Lemon-butter sauce	81301020.0
81302010	0	Hollandaise_sauce	Hollandaise sauce	81302010.0
81302020	0	Bernaise_sauce	Bernaise sauce	81302020.0
81302050	0	Tartar_sauce	Tartar sauce	81302050.0
81302060	0	Horseradish_sauce	Horseradish sauce	81302060.0
81302070	0	Pesto_sauce	Pesto sauce	81302070.0
81312000	0	Tartar_sauce_reduced_fat	Tartar sauce, reduced fat	81312000.0
81322000	0	Honey_butter	Honey butter	81322000.0
81330210	0	Adobo_criollo	Adobo criollo	81330210.0
82101000	0	Oil_vegetable	Oil, vegetable	82101000.0
82101300	0	Oil_almond	Oil, almond	82101300.0
82101500	0	Oil_coconut	Oil, coconut	82101500.0
82102000	0	Oil_corn	Oil, corn	82102000.0
82102500	0	Corn_and_canola_oil_blend	Corn and canola oil blend	82102500.0
82103000	0	Oil_cottonseed	Oil, cottonseed	82103000.0
82103500	0	Oil_flax_seed	Oil, flax seed	82103500.0
82104000	0	Oil_olive	Oil, olive	82104000.0
82105000	0	Oil_peanut	Oil, peanut	82105000.0
82105500	0	Oil_canola	Oil, canola	82105500.0
82105750	0	Canola_and_soybean_oil_blend	Canola and soybean oil blend	82105750.0
82105800	0	Canola_soybean_and_sunflower_oil_blend	Canola, soybean and sunflower oil blend	82105800.0
82106000	0	Oil_safflower	Oil, safflower	82106000.0
82107000	0	Oil_sesame	Oil, sesame	82107000.0
82108000	0	Oil_soybean	Oil, soybean	82108000.0
82108250	0	Soybean_and_sunflower_oil_blend	Soybean and sunflower oil blend	82108250.0
82108500	0	Oil_sunflower	Oil, sunflower	82108500.0
82108700	0	Oil_walnut	Oil, walnut	82108700.0
82109000	0	Oil_wheat_germ	Oil, wheat germ	82109000.0
82199998	0	Nonstick_cooking_spray_PAM_	Nonstick cooking spray (PAM)	82199998.0
82199999	0	Grapeseed_oil	Grapeseed oil	82199999.0
83101000	0	Salad_dressing_blue_cheese	Salad dressing, blue cheese	83101000.0
83101500	0	Salad_dressing_hot_bacon	Salad dressing, hot bacon	83101500.0
83101600	0	Salad_dressing_tomato_bacon	Salad dressing, tomato bacon	83101600.0
83102000	0	Salad_dressing_caesar	Salad dressing, caesar	83102000.0
83103000	0	Coleslaw_dressing	Coleslaw dressing	83103000.0
83103500	0	Salad_dressing_feta_cheese	Salad dressing, feta cheese	83103500.0
83104000	0	Salad_dressing_french	Salad dressing, french	83104000.0
83105000	0	Fruit_salad_dressing_made_with_fruit_juice_and_cream	Fruit salad dressing, made with fruit juice and cream	83105000.0
83105100	0	Fruit_dressing_made_with_honey_oil_and_water	Fruit dressing, made with honey, oil, and water	83105100.0
83105500	0	Salad_dressing_honey_mustard	Salad dressing, honey mustard	83105500.0
83106000	0	Salad_dressing_italian	Salad dressing, italian	83106000.0
83107000	0	Salad_dressing_mayo_regular	Salad dressing, mayo, regular	83107000.0
83107100	0	Mayonnaise_made_with_yogurt_Yogannaise_	Mayonnaise, made with yogurt (Yogannaise)	83107100.0
83107200	0	Salad_dressing_mayo_made_with_tofu_Nayonaise_	Salad dressing, mayo, made with tofu (Nayonaise)	83107200.0
83108000	0	Mayonnaise_imitation	Mayonnaise, imitation	83108000.0
83109000	0	Salad_dressing_russian	Salad dressing, russian	83109000.0
83110000	0	Salad_dressing_Mayonnaise_type_Miracle_Whip_	Salad dressing, Mayonnaise type (Miracle Whip)	83110000.0
83112000	0	Salad_dressing_green_goddess	Salad dressing, green goddess	83112000.0
83112500	0	Salad_dressing_ranch	Salad dressing, ranch	83112500.0
83112950	0	Salad_dressing_poppy_seed	Salad dressing, poppy seed	83112950.0
83112960	0	Salad_dressing_peppercorn	Salad dressing, peppercorn	83112960.0
83112980	0	Salad_dressing_celery_seed	Salad dressing, celery seed	83112980.0
83112990	0	Salad_dressing_sesame	Salad dressing, sesame	83112990.0
83113000	0	Salad_dressing_sweet_and_sour	Salad dressing, sweet and sour	83113000.0
83114000	0	Salad_dressing_thousand_island	Salad dressing, thousand island	83114000.0
83115000	0	Fruit_salad_dressing_made_with_yogurt	Fruit salad dressing, made with yogurt	83115000.0
83201000	0	Salad_dressing_blue_cheese_low_fat	Salad dressing, blue cheese, low fat	83201000.0
83201400	0	Coleslaw_dressing_light	Coleslaw dressing, light	83201400.0
83202020	0	Salad_dressing_french_low_fat	Salad dressing, french, low fat	83202020.0
83203000	0	Salad_dressing_caesar_low_fat	Salad dressing, caesar, low fat	83203000.0
83203250	0	Salad_dressing_mayo_type_fat_free_Miracle_whip_free_	Salad dressing, mayo type, fat-free (Miracle whip free)	83203250.0
83204000	0	Mayo_low_calorie_or_diet_Light_Mayonnaise_	Mayo, low-calorie or diet (Light Mayonnaise)	83204000.0
83204030	0	Mayonnaise_reduced_fat_with_olive_oil	Mayonnaise, reduced fat, with olive oil	83204030.0
83204040	0	Mayonnaise_reduced_fat	Mayonnaise, reduced fat	83204040.0
83204050	0	Salad_dressing_Mayo_type_low_calorie_or_diet_Miracle_whip_light_	Salad dressing, Mayo type, low-calorie or diet (Miracle whip light)	83204050.0
83204060	0	Mayonnaise_low_fat	Mayonnaise, low fat	83204060.0
83204500	0	Salad_dressing_honey_mustard_low_fat	Salad dressing, honey mustard, low fat	83204500.0
83205450	0	Salad_dressing_italian_low_fat	Salad dressing, italian, low fat	83205450.0
83206000	0	Salad_dressing_russian_low_fat	Salad dressing, russian, low fat	83206000.0
83206500	0	Salad_dressing_sesame_low_fat	Salad dressing, sesame, low fat	83206500.0
83207000	0	Salad_dressing_thousand_island_low_fat	Salad dressing, thousand island, low fat	83207000.0
83210100	0	Salad_dressing_ranch_low_fat	Salad dressing, ranch, low fat	83210100.0
83300100	0	Salad_dressing_blue_cheese_fat_free	Salad dressing, blue cheese, fat free	83300100.0
83300200	0	Salad_dressing_caesar_fat_free	Salad dressing, caesar, fat free	83300200.0
83300300	0	Salad_dressing_ranch_fat_free	Salad dressing, ranch, fat free	83300300.0
83300400	0	Salad_dressing_french_fat_free	Salad dressing, french, fat free	83300400.0
83300500	0	Salad_dressing_honey_mustard_fat_free	Salad dressing, honey mustard, fat free	83300500.0
83300600	0	Salad_dressing_italian_fat_free	Salad dressing, italian, fat free	83300600.0
83300700	0	Mayonnaise_fat_free	Mayonnaise, fat free	83300700.0
83300800	0	Salad_dressing_russian_fat_free	Salad dressing, russian, fat free	83300800.0
83301000	0	Salad_dressing_thousand_island_fat_free	Salad dressing, thousand island, fat free	83301000.0
91101010	0	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	91101010.0
91101020	0	Sugar_powdered_confectioners_	Sugar, powdered (confectioners)	91101020.0
91102010	0	Sugar_brown	Sugar, brown	91102010.0
91103010	0	Sugar_maple	Sugar, maple	91103010.0
91104100	0	Sugar_cinnamon	Sugar, cinnamon	91104100.0
91104200	0	Sugar_raw	Sugar, raw	91104200.0
91107000	0	Sugar_substitute_sucralose_based_sweetener_Splenda_	Sugar substitute, sucralose-based sweetener (Splenda)	91107000.0
91108000	0	Sugar_substitute_herbal_extract_sweetener_powder_Stevia_	Sugar substitute, herbal extract sweetener, powder (Stevia)	91108000.0
91108010	0	Sugar_substitute_herbal_extract_sweetener_liquid_Stevia_liquid_	Sugar substitute, herbal extract sweetener, liquid (Stevia liquid)	91108010.0
91109000	0	Agave_syrup	Agave syrup	91109000.0
91200020	0	Sugar_substitute_saccharin_based_dry_powder_Sugar_Twin_	Sugar substitute, saccharin-based, dry powder (Sugar Twin)	91200020.0
91200030	0	Sugar_substitute_saccharin_based_brown_sugar_dry_powder_Sugar_Twin_	Sugar substitute, saccharin-based brown sugar, dry powder (Sugar Twin)	91200030.0
91200040	0	Sugar_substitute_saccharin_based_dry_powder_Sweet_n_Low_	Sugar substitute, saccharin-based, dry powder (Sweet n' Low)	91200040.0
91200110	0	Sugar_substitute_saccharin_based_liquid_Superose_	Sugar substitute, saccharin-based, liquid (Superose)	91200110.0
91201010	0	Sugar_substitute_aspartame_based_dry_powder_Equal_	Sugar substitute, aspartame-based, dry powder (Equal)	91201010.0
91301020	0	Syrup_pancake_Karo_pancake_syrup_Aunt_Jemimah_Hungry_Jack_	Syrup, pancake (Karo pancake syrup, Aunt Jemimah, Hungry Jack)	91301020.0
91301030	0	Corn_syrup_light_or_dark	Corn syrup, light or dark	91301030.0
91301040	0	Syrup_pancake_buttered_blends_Mrs_Butterworth_Log_Cabin_with_butter_	Syrup, pancake, buttered blends (Mrs. Butterworth, Log Cabin with butter)	91301040.0
91301050	0	Fruit_syrup_strawberry_	Fruit syrup (strawberry)	91301050.0
91301060	0	Maple_syrup_100_maple_	Maple syrup (100% maple)	91301060.0
91301080	0	Chocolate_syrup_thin	Chocolate syrup, thin	91301080.0
91301081	0	Chocolate_syrup_thin_light	Chocolate syrup, thin, light	91301081.0
91301082	0	Chocolate_syrup_thin_sugar_free	Chocolate syrup, thin, sugar free	91301082.0
91301090	0	Sorghum_syrup	Sorghum syrup	91301090.0
91301100	0	Sugar_and_water_syrup_simple_syrup_	Sugar and water syrup, (simple syrup)	91301100.0
91301130	0	Fruit_flavored_syrup_Hershey_s_Strawberry_Syrup_Nestle_s_Strawberry_Syrup_	Fruit flavored syrup (Hershey's Strawberry Syrup, Nestle's Strawberry Syrup)	91301130.0
91301200	0	Simple_syrup_sugar_and_water_syrup_	Simple syrup (sugar and water syrup)	91301200.0
91301250	0	Syrup_pancake_maple_flavored_Log_Cabin_Original_Aunt_Jemimah_	Syrup, pancake, maple flavored (Log Cabin, Original Aunt Jemimah)	91301250.0
91301510	0	Syrup_pancake_reduced_calorie_Lite_syrup_	Syrup, pancake, reduced calorie (Lite syrup)	91301510.0
91302010	0	Honey	Honey	91302010.0
91303000	0	Molasses	Molasses	91303000.0
91303750	0	Chocolate_gravy	Chocolate gravy	91303750.0
91304010	0	Caramel_syrup	Caramel syrup	91304010.0
91304020	0	Chocolate_syrup_thick_hot_fudge_topping_	Chocolate syrup, thick (hot fudge topping)	91304020.0
91304030	0	Fruit_syrup_strawberry_or_pineapple_ice_cream_topping_	Fruit syrup (strawberry or pineapple ice cream topping)	91304030.0
91304040	0	Marshmallow_creme_marshmallow_fluff_	Marshmallow creme (marshmallow fluff)	91304040.0
91304050	0	Hard_sauce	Hard sauce	91304050.0
91304060	0	Wet_nuts_nuts_in_syrup_	Wet nuts (nuts in syrup)	91304060.0
91304070	0	Peanut_butter_syrup_ice_cream_topping_	Peanut butter syrup (ice cream topping)	91304070.0
91304090	0	Chocolate_flavored_hazelnut_spread_Nutella_	Chocolate flavored hazelnut spread (Nutella)	91304090.0
91304300	0	Topping_chocolate_hard_coating_Magic_Shell_topping_	Topping, chocolate, hard coating (Magic Shell topping)	91304300.0
91305010	0	Icing_chocolate	Icing, chocolate	91305010.0
91305020	0	Frosting_white	Frosting, white	91305020.0
91351010	0	Syrup_dietetic_sugar_free_Estee_breakfast_syrup_	Syrup, dietetic, sugar free (Estee breakfast syrup)	91351010.0
91361010	0	Sweet_and_sour_sauce	Sweet and sour sauce	91361010.0
91361020	0	Fruit_sauce	Fruit sauce	91361020.0
91361040	0	Dessert_sauce_rum	Dessert sauce, rum	91361040.0
91361050	0	Duck_sauce	Duck sauce	91361050.0
91361070	0	Plum_sauce_Asian_style	Plum sauce, Asian-style	91361070.0
91401000	0	Jelly_all_flavors	Jelly, all flavors	91401000.0
91402000	0	Jam_preserves_all_flavors	Jam, preserves, all flavors	91402000.0
91403000	0	Apple_butter	Apple butter	91403000.0
91404000	0	Marmalade_all_flavors	Marmalade, all flavors	91404000.0
91405000	0	Jelly_sweetened_with_artificial_sweetener	Jelly, sweetened with artificial sweetener	91405000.0
91405500	0	Jelly_reduced_sugar_all_flavors	Jelly, reduced sugar, all flavors	91405500.0
91406000	0	Jams_preserves_marmalades_sweetened_with_artificial_sweetener	Jams, preserves, marmalades, sweetened with artificial sweetener	91406000.0
91406500	0	Jams_preserves_marmalades_sweetened_with_fruit_juice_Spreadable_Fruits_	Jams, preserves, marmalades, sweetened with fruit juice (Spreadable Fruits)	91406500.0
91406600	0	Jams_preserves_marmalades_low_sugar_all_flavors_	Jams, preserves, marmalades, low sugar (all flavors)	91406600.0
91407100	0	Guava_paste	Guava paste	91407100.0
91407120	0	Sweet_potato_paste_dulce_de_calabaza_	Sweet potato paste (dulce de calabaza)	91407120.0
91407150	0	Bean_paste_sweetened	Bean paste, sweetened	91407150.0
91500200	0	Jello_gelatin_powder_sweetened_dry	Jello (gelatin) powder, sweetened, dry	91500200.0
91501010	0	Jello_gelatin_dessert	Jello (gelatin) dessert	91501010.0
91501015	0	Jello_gelatin_snacks	Jello (gelatin) snacks	91501015.0
91501020	0	Jello_gelatin_dessert_with_fruit	Jello (gelatin) dessert, with fruit	91501020.0
91501030	0	Jello_gelatin_dessert_with_whipped_cream	Jello (gelatin) dessert, with whipped cream	91501030.0
91501040	0	Jello_gelatin_dessert_with_fruit_and_whipped_cream	Jello (gelatin) dessert, with fruit and whipped cream	91501040.0
91501050	0	Jello_gelatin_dessert_with_cream_cheese	Jello (gelatin) dessert, with cream cheese	91501050.0
91501060	0	Jello_gelatin_dessert_with_sour_cream	Jello (gelatin) dessert, with sour cream	91501060.0
91501080	0	Jello_gelatin_dessert_with_fruit_and_cream_cheese	Jello (gelatin) dessert, with fruit and cream cheese	91501080.0
91501100	0	Jello_gelatin_salad_with_vegetables_onions_peppers_celery_radishes_	Jello (gelatin) salad, with vegetables (onions, peppers, celery, radishes)	91501100.0
91511010	0	Jello_gelatin_dessert_with_low_calorie_sweetener	Jello (gelatin) dessert, with low calorie sweetener	91511010.0
91511020	0	Jello_gelatin_dessert_with_low_calorie_sweetener_with_fruit	Jello (gelatin) dessert, with low calorie sweetener, with fruit	91511020.0
91511030	0	Jello_gelatin_dessert_with_low_calorie_sweetener_with_whipped_topping	Jello (gelatin) dessert, with low calorie sweetener, with whipped topping	91511030.0
91550100	0	Coconut_cream_cake_Puerto_Rican_style	Coconut cream cake, Puerto Rican style	91550100.0
91550300	0	Pineapple_custard_Puerto_Rican_style	Pineapple custard, Puerto Rican style	91550300.0
91560100	0	Haupia_coconut_pudding_	Haupia (coconut pudding)	91560100.0
91601000	0	Ice_fruit	Ice, fruit	91601000.0
91611000	0	Ice_pop_popsicle_	Ice pop (popsicle)	91611000.0
91611050	0	Ice_pop_popsicle_filled_with_ice_cream	Ice pop (popsicle), filled with ice cream	91611050.0
91611100	0	Ice_pop_popsicle_with_low_calorie_sweetener	Ice pop (popsicle), with low calorie sweetener	91611100.0
91621000	0	Snow_cone_slurpee_	Snow cone (slurpee)	91621000.0
91700500	0	M_M_s_almond	M&M's, almond	91700500.0
91701010	0	Almonds_chocolate_covered	Almonds, chocolate covered	91701010.0
91701020	0	Almonds_sugar_coated	Almonds, sugar-coated	91701020.0
91701030	0	Almonds_yogurt_covered	Almonds, yogurt-covered	91701030.0
91702010	0	Butterscotch_morsels_or_chips	Butterscotch morsels or chips	91702010.0
91703010	0	Chocolate_flavored_roll_Tootsie_Roll_	Chocolate-flavored roll (Tootsie Roll)	91703010.0
91703020	0	Caramel	Caramel	91703020.0
91703030	0	Caramel_with_walnuts	Caramel, with walnuts	91703030.0
91703040	0	Caramel_chocolate_covered_Riesen_Russel_Stover_Caramello_	Caramel, chocolate covered (Riesen, Russel Stover, Caramello)	91703040.0
91703060	0	Caramel_with_nuts_chocolate_covered_turtles_	Caramel, with nuts, chocolate covered (turtles)	91703060.0
91703070	0	Rolo	Rolo	91703070.0
91703080	0	Caramel_sugar_free	Caramel, sugar free	91703080.0
91703150	0	Toblerone_milk_chocolate_with_honey_and_almond_nougat	Toblerone, milk chocolate with honey and almond nougat	91703150.0
91703200	0	TWIX_Caramel_Cookie_Bars	TWIX Caramel Cookie Bars	91703200.0
91703250	0	TWIX_Chocolate_Fudge_Cookie_Bars	TWIX Chocolate Fudge Cookie Bars	91703250.0
91703300	0	TWIX_Peanut_Butter_Cookie_Bars	TWIX Peanut Butter Cookie Bars	91703300.0
91703400	0	Whatchamacallit	Whatchamacallit	91703400.0
91703500	0	Almonds_carob_coated	Almonds, carob-coated	91703500.0
91703600	0	Espresso_coffee_beans_chocolate_covered	Espresso coffee beans, chocolate-covered	91703600.0
91705010	0	Chocolate_bar_milk_plain_Hershey_Bar_Kiss_Nestle_Bar_	Chocolate bar, milk, plain (Hershey Bar, Kiss, Nestle Bar)	91705010.0
91705020	0	Chocolate_bar_milk_with_crisped_rice_Nestle_Crunch_Krackle_	Chocolate bar, milk, with crisped rice (Nestle Crunch, Krackle)	91705020.0
91705030	0	Kit_Kat	Kit Kat	91705030.0
91705040	0	Chocolate_bar_milk_with_nuts_pecans_hazelnuts_or_cashews_	Chocolate bar, milk, with nuts (pecans, hazelnuts or cashews)	91705040.0
